GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than 5 minutes,Margin of Error; Total: - Less than 5 minutes,Estimate; Total: - 5 to 9 minutes,Margin of Error; Total: - 5 to 9 minutes,Estimate; Total: - 10 to 14 minutes,Margin of Error; Total: - 10 to 14 minutes,Estimate; Total: - 15 to 19 minutes,Margin of Error; Total: - 15 to 19 minutes,Estimate; Total: - 20 to 24 minutes,Margin of Error; Total: - 20 to 24 minutes,Estimate; Total: - 25 to 29 minutes,Margin of Error; Total: - 25 to 29 minutes,Estimate; Total: - 30 to 34 minutes,Margin of Error; Total: - 30 to 34 minutes,Estimate; Total: - 35 to 39 minutes,Margin of Error; Total: - 35 to 39 minutes,Estimate; Total: - 40 to 44 minutes,Margin of Error; Total: - 40 to 44 minutes,Estimate; Total: - 45 to 59 minutes,Margin of Error; Total: - 45 to 59 minutes,Estimate; Total: - 60 to 89 minutes,Margin of Error; Total: - 60 to 89 minutes,Estimate; Total: - 90 or more minutes,Margin of Error; Total: - 90 or more minutes
0500000US29189,29189,"St. Louis County, Missouri",453667,6248,9271,1755,40159,3456,57953,3839,80410,4159,85108,4564,39311,3193,72403,4267,14770,1899,17838,2687,22127,2507,8944,1915,5373,1192
0500000US29510,29510,"St. Louis city, Missouri",136729,4421,4830,1229,10651,2091,21333,2177,28049,2433,20874,2268,10297,1460,17639,2010,3652,995,2912,792,7249,1480,4742,1219,4501,1279
0500000US30013,30013,"Cascade County, Montana",37025,1678,2956,775,7102,1422,9574,1485,6390,1270,4000,893,713,362,2940,839,525,322,599,382,1158,446,496,262,572,393
0500000US30029,30029,"Flathead County, Montana",36687,2190,2102,856,7106,1361,8032,1608,6145,1220,5088,1065,2672,870,2802,755,402,266,368,241,448,256,510,315,1012,544
0500000US30031,30031,"Gallatin County, Montana",42793,2015,2636,759,8009,1363,7404,1342,7648,1132,6392,1298,2461,616,4598,1068,789,394,143,136,1039,609,1118,645,556,346
0500000US30063,30063,"Missoula County, Montana",52719,2712,1980,678,9175,1755,14305,1902,11094,1657,6857,1286,1969,757,3690,1134,667,343,250,185,757,442,745,474,1230,531
0500000US30111,30111,"Yellowstone County, Montana",71507,2795,2487,825,12104,1780,14766,1741,16852,2133,11071,1537,4079,1057,5050,870,683,396,686,358,937,598,732,540,2060,922
0500000US31055,31055,"Douglas County, Nebraska",253290,4077,8049,1746,27421,2829,43650,2677,57959,2822,55976,3512,19551,2423,25402,2249,3138,769,2477,778,4230,1014,3474,923,1963,703
0500000US31109,31109,"Lancaster County, Nebraska",142514,4113,5388,1279,19232,2062,28459,2464,33825,2752,24886,2562,7523,1414,12238,1709,1356,693,1666,624,3513,960,2858,835,1570,531
0500000US31153,31153,"Sarpy County, Nebraska",83149,2113,1492,578,8205,1471,14408,1564,17095,2306,18088,1930,8612,1408,10473,1517,878,397,1158,527,1432,595,898,414,410,246
0500000US32003,32003,"Clark County, Nevada",835707,11004,16040,2376,58643,4854,104531,5439,138318,6529,183187,7442,66904,5058,147546,6639,22408,2993,26317,3485,37896,3262,18052,2328,15865,2395
0500000US32031,32031,"Washoe County, Nevada",178960,5123,5218,1316,20603,2967,29878,3051,37576,3117,38283,4328,9268,1495,17428,2276,3448,1303,3856,1145,7644,1849,3099,1087,2659,1050
0500000US33005,33005,"Cheshire County, New Hampshire",36206,2128,2458,800,5415,1021,6913,1226,5628,1101,5805,1147,1225,391,4294,1030,584,286,429,225,1426,479,1096,502,933,430
0500000US33009,33009,"Grafton County, New Hampshire",41718,2056,1434,561,6157,1196,8182,1526,6174,1351,5072,1183,2297,766,4649,985,781,452,969,442,2565,635,2395,804,1043,430
0500000US33011,33011,"Hillsborough County, New Hampshire",191286,5429,4938,1131,16065,2185,30964,3239,29197,2686,26242,2223,11389,1551,23484,2856,6849,1271,9309,1627,13543,1753,13832,1712,5474,1022
0500000US33013,33013,"Merrimack County, New Hampshire",70981,2224,3798,925,6696,1177,9636,1503,10285,1508,11935,1651,4862,1045,8926,1408,2662,800,2191,702,4288,793,3769,1059,1933,646
0500000US33015,33015,"Rockingham County, New Hampshire",147040,3594,5990,1448,12394,1699,16541,2027,18488,2595,19584,2054,10170,1362,22411,2497,5243,1093,6359,1320,15398,1845,10116,1682,4346,1215
0500000US33017,33017,"Strafford County, New Hampshire",58745,3424,3309,1203,5565,1236,7872,1467,9457,1521,7714,1337,4163,1012,6755,1272,3840,1287,2512,1133,4074,1071,2713,944,771,716
0500000US34001,34001,"Atlantic County, New Jersey",120819,4198,3195,860,12959,2245,19183,2396,22368,2920,21395,2759,7964,1538,13012,1989,2905,847,4330,1171,5261,1098,4987,993,3260,1010
0500000US34003,34003,"Bergen County, New Jersey",411028,5369,9610,1672,34709,3484,52169,3911,46045,2952,52289,3748,26613,3004,58422,4093,10579,1992,17125,1836,37108,3699,52661,4252,13698,1719
0500000US34005,34005,"Burlington County, New Jersey",208719,3736,4220,991,18298,2078,25694,2532,30674,2804,26535,2388,13956,2069,28406,2696,8872,1748,9036,1283,19563,2243,16619,1761,6846,1212
0500000US34007,34007,"Camden County, New Jersey",227211,5071,6467,1245,17037,1957,26640,2400,34356,2848,37445,3307,13017,1553,33333,2844,6068,1055,10449,1509,21235,2523,15570,2002,5594,1265
0500000US34009,34009,"Cape May County, New Jersey",41493,2161,3492,1314,5097,1288,8417,1492,7484,1435,4837,1246,2521,865,3397,927,594,322,1103,580,2099,790,1471,560,981,473
0500000US34011,34011,"Cumberland County, New Jersey",59421,3217,4305,1724,8643,1548,8439,1271,9325,1857,7184,1082,2382,856,5856,1506,1857,669,1796,863,3275,936,4543,1524,1816,859
0500000US34013,34013,"Essex County, New Jersey",325793,6452,5703,1483,19801,2831,31605,2968,37389,3110,53500,4160,22600,2669,50214,3681,7738,1322,12506,1588,30747,2978,37584,3069,16406,2337
0500000US34015,34015,"Gloucester County, New Jersey",132568,3969,4655,1176,13704,1768,15023,1881,17616,2152,13720,2034,6957,1111,19156,1931,5122,1144,8543,1624,14464,1816,9756,1574,3852,1061
0500000US34017,34017,"Hudson County, New Jersey",300533,5505,4422,1267,13356,1967,26228,2663,28925,3060,40955,3966,13781,2296,55568,3611,8960,1612,18873,2344,45190,3551,34495,2976,9780,1827
0500000US34019,34019,"Hunterdon County, New Jersey",56622,2592,1362,525,4274,1151,5159,1132,5706,1284,5786,1086,3037,725,8000,1368,2341,748,2915,723,7790,1168,7538,1294,2714,841
0500000US34021,34021,"Mercer County, New Jersey",161609,4233,6081,1949,16777,2427,27298,2831,25441,2209,22839,2822,8595,1410,16598,2565,3635,1380,4812,1086,9831,1517,10511,1687,9191,1452
0500000US34023,34023,"Middlesex County, New Jersey",371324,5995,5754,1154,28581,2716,49124,3789,47120,4145,46510,3027,16526,2075,52798,4077,8079,1309,17561,2055,33244,2329,42739,2950,23288,2277
0500000US34025,34025,"Monmouth County, New Jersey",287552,4462,6926,1482,26282,2508,39893,3781,36480,3409,32111,3076,12385,1619,30370,2992,5902,913,10084,1797,26980,2512,34697,2568,25442,2998
0500000US34027,34027,"Morris County, New Jersey",226175,5141,6329,1416,19375,2420,28794,3106,27975,2809,29826,3028,13365,2116,29667,2914,7133,1503,11601,1466,22071,1970,20438,2043,9601,1590
0500000US34029,34029,"Ocean County, New Jersey",224453,5087,8421,1767,22354,2906,29821,2345,28462,2125,27463,2797,12372,1940,27589,2778,5323,993,9263,1475,17447,2267,24370,2574,11568,1508
0500000US34031,34031,"Passaic County, New Jersey",212184,5111,3640,1019,15964,2192,27102,3386,30392,2560,39671,3966,12742,1985,33665,3934,7315,1705,10470,1699,15497,2468,10911,1441,4815,1016
0500000US34033,34033,"Salem County, New Jersey",25972,1274,1092,419,3256,785,3013,859,3431,666,2810,765,2804,828,2893,772,666,276,1127,610,2464,785,679,281,1737,590
0500000US34035,34035,"Somerset County, New Jersey",155994,3435,2388,773,10813,1569,16405,2076,21822,2532,22545,2608,9187,1562,21821,2161,3635,889,8775,1258,15918,1703,12722,1871,9963,1454
0500000US34037,34037,"Sussex County, New Jersey",66969,2769,1587,613,5714,1395,5703,1109,6634,1412,6558,1106,2967,824,7259,1190,1223,492,3645,1008,9714,1516,10053,1414,5912,1432
0500000US34039,34039,"Union County, New Jersey",243544,4664,3509,965,19255,2176,35377,2838,36317,3172,32350,3009,12075,1900,34432,3028,7467,1350,10420,1486,22203,2869,21925,2086,8214,1318
0500000US34041,34041,"Warren County, New Jersey",48964,2133,1637,719,4154,939,5867,1113,5491,1353,3710,847,2606,706,5283,1234,1113,456,2227,688,4409,924,9035,1188,3432,784
0500000US35001,35001,"Bernalillo County, New Mexico",297153,5291,5449,1331,22975,2934,48998,3704,61494,4695,59816,3934,21015,2062,43703,4371,3731,1316,7201,1750,10761,2008,6475,1674,5535,1262
0500000US35005,35005,"Chaves County, New Mexico",26387,2130,2046,828,4945,1422,6202,1566,5248,1151,2436,775,315,277,1945,563,433,350,261,229,1521,715,237,215,798,548
0500000US35013,35013,"Doña Ana County, New Mexico",80548,3895,2863,1060,9256,1889,16844,2202,16059,2070,13415,2372,4601,1510,7185,1543,694,431,2595,977,4602,1094,1934,728,500,299
0500000US35031,35031,"McKinley County, New Mexico",20425,2388,844,402,1741,579,3785,1233,4768,1424,2767,927,384,331,1886,983,235,304,274,235,1907,772,1275,817,559,393
0500000US35043,35043,"Sandoval County, New Mexico",52638,2281,1500,609,4731,887,5620,1238,6533,1143,5888,1151,1818,674,9086,1544,2261,813,3420,728,8579,1387,1755,775,1447,606
0500000US35045,35045,"San Juan County, New Mexico",47885,2334,734,433,6670,1672,6002,1336,8759,1718,5658,1355,1686,749,7333,1642,835,555,492,361,3853,1068,3225,793,2638,828
0500000US35049,35049,"Santa Fe County, New Mexico",60567,2892,1983,900,6531,1337,10601,1656,12199,1665,10417,1794,3492,917,6436,1252,1246,455,1619,739,3215,1018,2405,846,423,367
0500000US35061,35061,"Valencia County, New Mexico",25780,2179,480,346,2766,798,3114,983,2014,706,3306,1104,1296,589,4197,1263,937,497,1822,808,3517,891,1580,613,751,393
0500000US36001,36001,"Albany County, New York",144185,4348,3659,857,16982,2372,27692,2492,29051,2895,27296,3116,9783,1688,17496,2656,2124,820,2597,809,4122,855,2269,933,1114,493
0500000US36005,36005,"Bronx County, New York",492958,8334,4535,1405,18278,2240,27398,3114,36063,3528,39741,3793,15080,1720,75060,5796,9229,1668,23090,2954,76866,4671,126256,6803,41362,3795
0500000US36007,36007,"Broome County, New York",83818,3368,3766,981,13674,1644,20760,2228,15392,2017,14686,1965,3496,1020,5879,1375,424,250,910,452,1768,572,1900,800,1163,449
0500000US36009,36009,"Cattaraugus County, New York",32115,1533,3507,880,6076,1156,5403,950,3712,656,3223,594,1484,702,2736,621,413,203,909,299,2430,567,1484,469,738,312
0500000US36011,36011,"Cayuga County, New York",35051,1595,3059,814,8099,1539,5107,952,4414,803,2911,635,1476,496,3750,701,1200,513,932,373,2271,498,1329,453,503,277
0500000US36013,36013,"Chautauqua County, New York",54085,2444,4367,1153,10400,1485,13133,1600,9786,1605,5464,999,2109,601,3243,581,705,295,680,305,1696,566,1688,487,814,320
0500000US36015,36015,"Chemung County, New York",38380,2200,1256,456,7200,1281,8958,1307,5929,1210,5681,1139,1502,605,2698,785,461,326,710,452,2328,921,1182,582,475,313
0500000US36019,36019,"Clinton County, New York",33179,2186,2408,968,5499,1281,6955,1356,5092,1472,4855,927,1872,716,3852,994,459,260,487,317,446,255,937,469,317,259
0500000US36027,36027,"Dutchess County, New York",129960,3790,4988,1216,11365,1652,17017,1811,18094,2392,17006,2057,6405,1358,15608,2296,3633,901,4056,1069,12983,1960,10528,1907,8277,1467
0500000US36029,36029,"Erie County, New York",408579,6300,14389,2143,44119,3667,64301,4428,73578,4155,78674,4365,34680,2724,50818,3706,9439,1436,11434,1727,15053,1993,6945,1340,5149,1338
0500000US36045,36045,"Jefferson County, New York",49625,2147,2436,834,7886,1421,9461,1506,8750,1418,8340,1465,3223,1142,4021,835,1308,578,1232,672,1343,448,954,422,671,360
0500000US36047,36047,"Kings County, New York",1017127,10690,11024,2236,28958,2786,56988,3940,63758,4329,86091,4698,35147,3144,167977,6585,45005,4070,74547,4422,182746,7850,204554,9087,60332,4171
0500000US36051,36051,"Livingston County, New York",29062,1745,1794,759,4847,994,4337,825,2930,732,2938,780,1913,720,3671,886,2212,786,896,329,2458,596,889,400,177,136
0500000US36053,36053,"Madison County, New York",29947,2227,1896,777,3792,842,3590,952,3715,1072,5149,1098,1003,385,4817,1197,1171,518,1804,807,1656,601,747,312,607,327
0500000US36055,36055,"Monroe County, New York",325438,6190,9505,1710,34283,3056,59018,4305,68940,3951,67130,3584,25348,2883,34312,3177,6475,1374,5354,1398,6959,1201,4732,991,3382,858
0500000US36059,36059,"Nassau County, New York",604512,7648,10833,1752,47089,3298,72105,3980,74179,5473,67772,4099,28238,2695,79409,4779,14803,1733,29835,2847,53697,4018,86241,5258,40311,3185
0500000US36061,36061,"New York County, New York",769017,10035,14593,2489,37033,4065,66364,5593,78292,4444,121922,5796,54913,4488,157485,7612,27383,3143,51093,3830,84430,5177,57693,4355,17816,2185
0500000US36063,36063,"Niagara County, New York",93129,3412,4891,1223,9657,1675,15486,2142,15768,1847,14805,1871,7760,1564,11914,1650,3843,967,2545,801,3890,873,1413,656,1157,565
0500000US36065,36065,"Oneida County, New York",96881,3937,4573,1057,15876,1922,20471,2285,17388,2307,11697,1747,5372,1088,9211,1474,1834,602,2377,959,3455,942,3257,859,1370,519
0500000US36067,36067,"Onondaga County, New York",207713,4688,8999,1624,23115,2454,32929,2845,47699,3526,44562,2542,14030,1740,17874,1878,2590,844,4258,991,5683,1203,3976,1029,1998,733
0500000US36069,36069,"Ontario County, New York",51278,1994,2355,766,7552,1284,6590,1196,8368,1369,6485,1267,3775,965,6499,1525,1800,649,2204,612,3979,1159,1050,326,621,434
0500000US36071,36071,"Orange County, New York",158440,4444,6027,1367,16485,2447,20476,2824,19573,2518,16971,2164,7677,1758,15217,1920,4450,1060,5387,1119,16053,1918,17005,2195,13119,1677
0500000US36075,36075,"Oswego County, New York",50351,2171,2584,670,7276,1286,7311,1154,5422,1070,6175,1090,3338,812,6434,1189,2344,959,2065,659,4324,952,2295,964,783,381
0500000US36079,36079,"Putnam County, New York",41802,3970,1046,572,3992,1052,3340,1020,3520,927,3825,1081,2067,768,4585,1193,1964,820,2730,771,5910,1059,4858,1177,3965,991
0500000US36081,36081,"Queens County, New York",993721,10574,10069,2090,29248,4115,57503,4204,68132,4367,87756,5563,41631,3680,167205,6917,28697,3215,69443,4850,165915,7821,192459,8502,75663,4303
0500000US36083,36083,"Rensselaer County, New York",75346,2512,2174,814,6784,1269,12005,1926,13203,1976,12495,1720,5251,1010,11576,1691,2288,817,1863,616,5119,1123,1651,702,937,406
0500000US36085,36085,"Richmond County, New York",192911,4958,2438,811,10225,1725,15875,2483,19018,2428,21600,2443,6913,1511,22271,2689,3927,1171,9824,1796,23982,3444,38699,3183,18139,1770
0500000US36087,36087,"Rockland County, New York",131581,3828,3371,1159,11732,1528,19860,2771,19823,2394,16177,2165,5752,1299,13720,1991,3415,1060,6191,1207,11671,1889,12812,1606,7057,1398
0500000US36089,36089,"St. Lawrence County, New York",42667,2269,4606,1026,7841,1547,6309,1004,7028,1404,4987,967,1954,585,4160,1237,896,363,870,347,2622,751,446,229,948,462
0500000US36091,36091,"Saratoga County, New York",105743,2710,3412,911,8926,1534,13688,1667,14641,1793,16522,2293,8630,1435,18299,2368,2945,820,5565,1109,7295,1305,4422,1077,1398,569
0500000US36093,36093,"Schenectady County, New York",69870,2222,1787,546,8462,1613,12915,1787,9627,1541,8418,1216,4896,947,14984,2204,1469,578,1950,664,2945,752,1344,450,1073,579
0500000US36101,36101,"Steuben County, New York",40997,1908,3281,932,7177,898,7733,1429,4929,880,5356,986,1893,461,4177,671,751,261,1066,389,2453,600,1417,402,764,289
0500000US36103,36103,"Suffolk County, New York",679300,8367,16803,2545,63140,4480,84618,5285,95193,6439,99174,5425,32442,2953,93589,5514,17236,2441,27863,2497,52602,4104,54302,3779,42338,3273
0500000US36105,36105,"Sullivan County, New York",29438,2238,1015,481,3347,956,4197,1223,5194,1246,3377,962,1706,608,4672,1114,733,398,465,258,1772,629,693,293,2267,715
0500000US36109,36109,"Tompkins County, New York",44003,2605,1323,525,7067,1375,9407,1558,8271,1255,6782,1307,2745,776,4323,999,347,262,446,311,940,525,1556,618,796,376
0500000US36111,36111,"Ulster County, New York",75275,3526,3737,915,7717,1605,11451,2052,12745,1943,8783,1488,5454,1547,8489,1854,2440,942,2366,692,4307,984,4509,824,3277,937
0500000US36113,36113,"Warren County, New York",29525,1801,1937,698,4460,1006,5672,1153,5240,1084,3287,818,1234,496,2803,762,632,400,414,235,1770,572,1398,596,678,347
0500000US36117,36117,"Wayne County, New York",43371,1970,3020,1074,4226,815,5613,1409,5425,1051,5607,883,3019,836,6186,1329,2706,829,1989,921,3336,737,1929,729,315,269
0500000US36119,36119,"Westchester County, New York",423931,6860,7678,1203,37239,3553,49394,3804,49463,2962,53048,3404,22297,2493,57190,4054,12254,1806,19797,2131,41361,3112,54663,3828,19547,2414
0500000US37001,37001,"Alamance County, North Carolina",62919,3225,1778,817,7085,1478,12157,2228,11360,1690,9459,1628,2996,743,7688,1514,1757,619,1513,665,3646,936,2319,787,1161,765
0500000US37019,37019,"Brunswick County, North Carolina",39213,3045,1521,621,4302,1217,6693,1937,6180,1465,6037,1345,2504,1005,4591,1137,1271,667,731,414,2646,1011,2003,750,734,443
0500000US37021,37021,"Buncombe County, North Carolina",101879,4164,3161,1001,10109,1959,19890,2444,18238,2433,22208,3051,7085,1739,12414,1973,1586,915,1443,607,2763,931,1524,649,1458,623
0500000US37023,37023,"Burke County, North Carolina",35470,2240,1808,750,3398,1223,6597,1447,6755,1193,7365,1480,1264,483,4830,1186,603,342,509,356,1536,686,542,302,263,206
0500000US37025,37025,"Cabarrus County, North Carolina",70998,3573,1472,659,7038,1508,8741,1564,11024,1777,9389,1768,5528,1489,10787,1716,2756,911,3422,932,6012,1233,3766,1062,1063,582
0500000US37027,37027,"Caldwell County, North Carolina",31163,2618,2113,933,3467,1172,5408,1186,4430,1050,4842,1173,2452,939,3371,1079,794,495,739,485,1713,577,1074,609,760,325
0500000US37031,37031,"Carteret County, North Carolina",30850,1905,1335,529,2566,825,5411,1526,5949,1236,4671,947,1590,787,3845,964,821,454,990,473,2267,868,1102,503,303,239
0500000US37035,37035,"Catawba County, North Carolina",67210,3103,1320,533,6426,1299,13000,2255,14284,2281,12787,2073,3456,970,6126,1411,921,809,1150,622,3301,918,3093,1035,1346,450
0500000US37045,37045,"Cleveland County, North Carolina",37809,2007,1098,590,4607,1153,7112,1429,7375,1430,3919,1085,2038,620,4727,1264,1784,801,1242,593,1513,577,1588,706,806,577
0500000US37049,37049,"Craven County, North Carolina",40941,2573,2147,906,5991,1264,8767,1766,6415,1401,6559,1391,1419,772,4629,1296,928,602,726,465,1679,741,1132,533,549,400
0500000US37051,37051,"Cumberland County, North Carolina",135702,5327,6146,3198,14249,3050,20512,2890,27655,2670,25493,2556,9575,1606,16336,1922,2108,823,2118,820,7851,1640,1475,504,2184,924
0500000US37057,37057,"Davidson County, North Carolina",68781,3129,1430,641,5410,1438,12727,1926,9079,1496,13618,1926,4620,1285,10026,1887,2481,643,2321,893,4714,1161,1902,762,453,282
0500000US37063,37063,"Durham County, North Carolina",120049,4166,2862,1009,13617,2282,20613,2640,25872,2826,22658,2240,7556,1398,13519,2223,1896,574,4162,1135,2351,870,2806,937,2137,799
0500000US37067,37067,"Forsyth County, North Carolina",148426,4065,2823,819,13782,2232,25880,2730,31997,2908,30386,3180,12517,1999,16048,1716,3601,1042,2925,910,5245,1310,1482,669,1740,534
0500000US37071,37071,"Gaston County, North Carolina",78527,3187,2307,922,6167,1141,10863,1886,12740,1807,10438,1713,5557,1101,14127,1940,2490,741,3504,885,7159,1590,2250,744,925,506
0500000US37081,37081,"Guilford County, North Carolina",211928,5117,5359,1112,17564,2285,40120,3887,44125,3147,40127,3412,17610,2317,25383,3010,4520,1290,4189,1070,5655,1099,3432,942,3844,1014
0500000US37085,37085,"Harnett County, North Carolina",45326,2633,1027,438,5236,1216,5498,1384,6312,1450,6366,1300,2389,762,7205,1370,1150,522,2009,603,4772,1168,2899,770,463,219
0500000US37089,37089,"Henderson County, North Carolina",40896,2134,1208,600,4143,1238,5758,1246,8046,1634,8868,1928,2747,882,4324,1217,1175,733,1042,596,2149,756,1171,926,265,203
0500000US37097,37097,"Iredell County, North Carolina",62389,3201,2003,712,7266,1596,9184,1845,9009,1630,11175,2018,3443,1120,6277,1453,2159,849,1049,573,6576,1718,3181,996,1067,539
0500000US37101,37101,"Johnston County, North Carolina",73852,3014,2357,1058,4793,1346,7496,1493,8279,1027,11187,2042,4758,1295,13689,2084,3177,1068,3571,1137,8678,1496,4458,1129,1409,778
0500000US37109,37109,"Lincoln County, North Carolina",31095,2077,835,483,2646,1034,3875,1016,4000,911,2516,818,1265,593,5530,1258,1272,638,2422,791,3950,981,1985,864,799,514
0500000US37119,37119,"Mecklenburg County, North Carolina",414370,6553,7285,1715,32261,3789,54450,4180,64624,4089,80992,5114,29823,3109,72002,4830,15649,2212,13373,1987,24345,2621,10088,1805,9478,2175
0500000US37125,37125,"Moore County, North Carolina",32846,2415,1790,1056,2443,754,4412,1096,7229,1594,4867,1185,2457,1039,3255,911,1313,750,809,542,2284,704,1570,581,417,376
0500000US37127,37127,"Nash County, North Carolina",40098,2077,1014,582,4103,1111,7555,1434,7871,1327,6478,1350,1900,680,5113,1273,805,437,577,547,2399,880,1840,755,443,307
0500000US37129,37129,"New Hanover County, North Carolina",92421,3752,2556,1107,11803,2242,19886,2661,19741,2536,16456,2316,4727,1291,8384,1574,953,694,259,222,4216,1388,2614,912,826,423
0500000US37133,37133,"Onslow County, North Carolina",82330,3438,4084,1320,9342,1883,13199,2328,10990,1737,15243,2103,3775,1227,9907,1997,1854,679,2253,871,7255,1496,2609,1153,1819,661
0500000US37135,37135,"Orange County, North Carolina",58351,2995,1355,678,4272,1016,9319,1350,9715,1983,9904,1560,6380,1403,8325,1428,1839,718,2338,735,3421,1090,1218,733,265,275
0500000US37147,37147,"Pitt County, North Carolina",77085,3223,2423,1030,8474,1995,18263,2492,16480,2085,10785,2051,4065,1236,8771,1885,1500,819,431,316,3220,1134,2073,855,600,388
0500000US37151,37151,"Randolph County, North Carolina",59428,2686,2151,946,5664,1547,8540,1398,9235,1452,9670,1608,3565,898,8942,1563,2353,762,3351,994,4097,863,1400,654,460,341
0500000US37155,37155,"Robeson County, North Carolina",42957,3689,1789,1018,3827,1282,8072,1702,7681,1733,9028,1803,1539,594,4740,1395,911,480,512,355,1635,654,2279,1112,944,538
0500000US37157,37157,"Rockingham County, North Carolina",37037,2504,879,366,4246,1029,5551,1123,4929,1198,5201,1368,2475,935,4429,1095,2606,901,1988,883,2905,933,1043,514,785,426
0500000US37159,37159,"Rowan County, North Carolina",54244,3250,1404,600,5929,1453,10012,1712,10706,1620,8196,1613,3784,895,5325,1210,974,493,1019,597,3417,844,3105,1080,373,217
0500000US37161,37161,"Rutherford County, North Carolina",23089,1719,880,545,2343,1122,3736,960,5411,1396,3229,1033,1132,536,1756,718,617,458,822,444,1822,681,1122,504,219,240
0500000US37171,37171,"Surry County, North Carolina",30311,1986,1919,705,3903,1080,3657,983,3695,1005,4131,1266,1500,663,3330,966,930,552,410,242,3259,1253,2329,760,1248,727
0500000US37179,37179,"Union County, North Carolina",86138,2807,1752,742,5207,1248,9726,1331,9449,1538,11072,1727,4501,1140,18066,2524,3253,856,5650,1527,11708,1460,4620,1074,1134,675
0500000US37183,37183,"Wake County, North Carolina",413371,7119,8243,1532,34110,3219,52390,4079,72069,5226,79479,4531,33068,3626,65886,4303,13353,1892,14207,2118,21495,2583,12959,2213,6112,1249
0500000US37191,37191,"Wayne County, North Carolina",52008,2190,2183,862,5366,1082,8969,1244,10755,1418,7909,1301,3961,1094,4701,1145,1474,682,921,407,3071,976,1970,626,728,375
0500000US37193,37193,"Wilkes County, North Carolina",25284,1839,974,547,2972,857,3503,1015,6369,1456,4335,1133,1543,772,1865,627,1138,584,180,179,886,526,1362,558,157,125
0500000US37195,37195,"Wilson County, North Carolina",30729,1592,891,505,4974,1044,7013,1364,6671,1317,4440,760,882,445,2488,732,217,189,470,364,1683,686,752,371,248,210
0500000US38015,38015,"Burleigh County, North Dakota",42031,2088,2116,781,8787,1505,11938,1514,7898,1265,5343,1134,1093,497,1365,444,37,53,298,194,878,409,1349,636,929,416
0500000US38017,38017,"Cass County, North Dakota",86591,2279,3591,987,16988,2035,22904,2214,21195,2032,11540,1592,2093,741,2973,778,487,224,811,428,2143,680,925,440,941,639
0500000US38035,38035,"Grand Forks County, North Dakota",35760,1491,2702,810,9790,1367,10461,1226,6387,1158,2162,661,971,437,1401,545,320,235,496,313,619,294,297,217,154,194
0500000US39003,39003,"Allen County, Ohio",42502,2125,2914,1004,4644,1056,8134,1355,8856,1393,8144,1111,2616,655,3007,738,900,576,596,299,1200,516,837,488,654,402
0500000US39007,39007,"Ashtabula County, Ohio",41102,2096,2058,667,5083,1108,5912,1241,6294,1018,6644,1770,1848,609,4678,995,501,267,1654,562,3258,869,2000,589,1172,587
0500000US39013,39013,"Belmont County, Ohio",27570,1745,1507,566,3988,996,3265,873,4345,959,3455,814,1908,554,2952,715,1029,525,857,358,1625,754,1588,607,1051,409
0500000US39017,39017,"Butler County, Ohio",162413,4630,5974,1455,15341,2002,21368,2639,23588,2924,26150,2512,11895,1546,26695,2679,6880,1567,6830,1397,10752,1870,6011,1453,929,428
0500000US39023,39023,"Clark County, Ohio",55479,2512,1587,650,7888,1417,10185,1596,10203,1597,8207,1299,2745,592,5814,1073,1087,441,1396,581,3945,866,1823,641,599,307
0500000US39025,39025,"Clermont County, Ohio",89613,2635,1452,532,7043,1159,8560,1496,9898,1685,13677,2245,8056,1422,17354,2282,5531,1375,5645,1271,7914,1182,3512,759,971,477
0500000US39029,39029,"Columbiana County, Ohio",41912,2149,2443,706,6778,1415,5155,1091,5451,1154,5204,1063,2057,541,4605,943,1783,598,1828,661,3469,981,2094,612,1045,509
0500000US39035,39035,"Cuyahoga County, Ohio",538598,7930,11432,1568,45056,3177,70521,3998,86380,5394,97427,5156,48825,2821,89713,4567,16129,1863,19270,2601,30569,2395,15718,2018,7558,1453
0500000US39041,39041,"Delaware County, Ohio",78187,3638,1352,509,6270,1420,9283,1471,10080,1514,10658,1714,8158,1127,15265,1709,3772,1022,5236,1362,5605,1318,1811,630,697,390
0500000US39043,39043,"Erie County, Ohio",33380,1785,1636,489,3939,940,7398,1312,6772,1042,4687,1005,2127,655,3008,887,739,423,253,165,881,614,1271,632,669,404
0500000US39045,39045,"Fairfield County, Ohio",66253,2666,2962,791,7219,1371,6259,1473,7669,1398,8202,1165,5267,975,10301,1521,2580,735,4509,1011,7262,1340,3460,840,563,328
0500000US39049,39049,"Franklin County, Ohio",535521,7760,12761,2142,46551,3549,81869,4789,102359,4806,120025,5135,49276,3974,71265,4422,10150,1734,11493,1918,14085,2108,10753,1705,4934,1278
