GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
Geographic identifier code,Id2,Geographic area name,2007 NAICS code,Meaning of 2007 NAICS code,Year,Number of establishments,Paid employees for pay period including March 12 (number),"First-quarter payroll ($1,000)","Annual payroll ($1,000)"
8610000US44907,44907,"ZIP 44907 (Mansfield, OH)",00,Total for all sectors,2010,378,4954,34514,151737
8610000US45001,45001,"ZIP 45001 (Addyston, OH)",00,Total for all sectors,2010,17,e,D,D
8610000US45002,45002,"ZIP 45002 (Cleves, OH)",00,Total for all sectors,2010,225,2177,16708,82173
8610000US45003,45003,"ZIP 45003 (College Corner, OH)",00,Total for all sectors,2010,10,c,S,2519
8610000US45004,45004,"ZIP 45004 (Collinsville, OH)",00,Total for all sectors,2010,3,7,26,118
8610000US45005,45005,"ZIP 45005 (Franklin, OH)",00,Total for all sectors,2010,505,9731,76103,334308
8610000US45011,45011,"ZIP 45011 (Hamilton, OH)",00,Total for all sectors,2010,1049,14914,113492,484673
8610000US45012,45012,"ZIP 45012 (Hamilton, OH)",00,Total for all sectors,2010,9,124,520,2143
8610000US45013,45013,"ZIP 45013 (Hamilton, OH)",00,Total for all sectors,2010,641,7462,48642,214545
8610000US45014,45014,"ZIP 45014 (Fairfield, OH)",00,Total for all sectors,2010,1148,26925,262305,1092837
8610000US45015,45015,"ZIP 45015 (Hamilton, OH)",00,Total for all sectors,2010,197,3283,42991,180391
8610000US45018,45018,"ZIP 45018 (Fairfield, OH)",00,Total for all sectors,2010,10,122,643,2993
8610000US45026,45026,"ZIP 45026 (Hamilton, OH)",00,Total for all sectors,2010,1,a,D,D
8610000US45030,45030,"ZIP 45030 (Harrison, OH)",00,Total for all sectors,2010,416,6678,51211,228204
8610000US45032,45032,"ZIP 45032 (Harveysburg, OH)",00,Total for all sectors,2010,6,18,144,956
8610000US45033,45033,"ZIP 45033 (Hooven, OH)",00,Total for all sectors,2010,8,88,600,3070
8610000US45034,45034,"ZIP 45034 (Kings Mills, OH)",00,Total for all sectors,2010,15,1316,2985,27388
8610000US45036,45036,"ZIP 45036 (Lebanon, OH)",00,Total for all sectors,2010,695,10731,83191,349219
8610000US45039,45039,"ZIP 45039 (Maineville, OH)",00,Total for all sectors,2010,286,2778,20745,77793
8610000US45040,45040,"ZIP 45040 (Mason, OH)",00,Total for all sectors,2010,1252,34176,421302,1821128
8610000US45041,45041,"ZIP 45041 (Miamitown, OH)",00,Total for all sectors,2010,55,621,5147,22823
8610000US45042,45042,"ZIP 45042 (Middletown, OH)",00,Total for all sectors,2010,447,4755,41017,178288
8610000US45043,45043,"ZIP 45043 (Middletown, OH)",00,Total for all sectors,2010,7,g,D,D
8610000US45044,45044,"ZIP 45044 (Middletown, OH)",00,Total for all sectors,2010,694,9958,74742,331971
8610000US45050,45050,"ZIP 45050 (Monroe, OH)",00,Total for all sectors,2010,327,8315,80925,344724
8610000US45051,45051,"ZIP 45051 (Mount Saint Joseph, OH)",00,Total for all sectors,2010,3,e,D,D
8610000US45052,45052,"ZIP 45052 (North Bend, OH)",00,Total for all sectors,2010,60,688,7952,31674
8610000US45053,45053,"ZIP 45053 (Okeana, OH)",00,Total for all sectors,2010,42,222,1267,5506
8610000US45054,45054,"ZIP 45054 (Oregonia, OH)",00,Total for all sectors,2010,29,e,D,D
8610000US45055,45055,"ZIP 45055 (Overpeck, OH)",00,Total for all sectors,2010,2,b,D,D
8610000US45056,45056,"ZIP 45056 (Oxford, OH)",00,Total for all sectors,2010,366,4934,26547,115239
8610000US45061,45061,"ZIP 45061 (Ross, OH)",00,Total for all sectors,2010,25,599,11835,49461
8610000US45062,45062,"ZIP 45062 (Seven Mile, OH)",00,Total for all sectors,2010,9,b,248,1189
8610000US45063,45063,"ZIP 45063 (Shandon, OH)",00,Total for all sectors,2010,11,81,721,3348
8610000US45064,45064,"ZIP 45064 (Somerville, OH)",00,Total for all sectors,2010,27,268,1491,6919
8610000US45065,45065,"ZIP 45065 (South Lebanon, OH)",00,Total for all sectors,2010,39,453,2538,11040
8610000US45066,45066,"ZIP 45066 (Springboro, OH)",00,Total for all sectors,2010,507,6189,46313,204752
8610000US45067,45067,"ZIP 45067 (Trenton, OH)",00,Total for all sectors,2010,113,1403,16573,67571
8610000US45068,45068,"ZIP 45068 (Waynesville, OH)",00,Total for all sectors,2010,175,1055,5909,28426
8610000US45069,45069,"ZIP 45069 (West Chester, OH)",00,Total for all sectors,2010,1420,26590,283201,1142091
8610000US45070,45070,"ZIP 45070 (West Elkton, OH)",00,Total for all sectors,2010,2,a,D,D
8610000US45071,45071,"ZIP 45071 (West Chester, OH)",00,Total for all sectors,2010,11,77,486,1790
8610000US45101,45101,"ZIP 45101 (Aberdeen, OH)",00,Total for all sectors,2010,24,759,8913,41252
8610000US45102,45102,"ZIP 45102 (Amelia, OH)",00,Total for all sectors,2010,317,4459,44278,183170
8610000US45103,45103,"ZIP 45103 (Batavia, OH)",00,Total for all sectors,2010,478,6320,55766,250591
8610000US45105,45105,"ZIP 45105 (Bentonville, OH)",00,Total for all sectors,2010,1,a,D,D
8610000US45106,45106,"ZIP 45106 (Bethel, OH)",00,Total for all sectors,2010,137,916,4063,17946
8610000US45107,45107,"ZIP 45107 (Blanchester, OH)",00,Total for all sectors,2010,137,1783,14575,62638
8610000US45110,45110,"ZIP 45110 (Buford, OH)",00,Total for all sectors,2010,1,a,D,D
8610000US45111,45111,"ZIP 45111 (Camp Dennison, OH)",00,Total for all sectors,2010,7,c,D,D
8610000US45113,45113,"ZIP 45113 (Clarksville, OH)",00,Total for all sectors,2010,37,115,668,3505
8610000US45114,45114,"ZIP 45114 (Cuba, OH)",00,Total for all sectors,2010,1,a,D,D
8610000US45115,45115,"ZIP 45115 (Decatur, OH)",00,Total for all sectors,2010,3,a,D,D
8610000US45118,45118,"ZIP 45118 (Fayetteville, OH)",00,Total for all sectors,2010,44,229,1144,5225
8610000US45119,45119,"ZIP 45119 (Feesburg, OH)",00,Total for all sectors,2010,1,a,D,D
8610000US45120,45120,"ZIP 45120 (Felicity, OH)",00,Total for all sectors,2010,40,393,3184,14816
8610000US45121,45121,"ZIP 45121 (Georgetown, OH)",00,Total for all sectors,2010,163,2058,12626,55748
8610000US45122,45122,"ZIP 45122 (Goshen, OH)",00,Total for all sectors,2010,106,664,3696,17663
8610000US45123,45123,"ZIP 45123 (Greenfield, OH)",00,Total for all sectors,2010,123,1435,8509,36247
8610000US45130,45130,"ZIP 45130 (Hamersville, OH)",00,Total for all sectors,2010,25,110,463,2028
8610000US45131,45131,"ZIP 45131 (Higginsport, OH)",00,Total for all sectors,2010,5,50,475,2164
8610000US45133,45133,"ZIP 45133 (Hillsboro, OH)",00,Total for all sectors,2010,456,5501,37403,159743
8610000US45135,45135,"ZIP 45135 (Leesburg, OH)",00,Total for all sectors,2010,36,656,5655,29636
8610000US45138,45138,"ZIP 45138 (Lees Creek, OH)",00,Total for all sectors,2010,1,a,D,D
8610000US45140,45140,"ZIP 45140 (Loveland, OH)",00,Total for all sectors,2010,847,8626,83379,324631
8610000US45142,45142,"ZIP 45142 (Lynchburg, OH)",00,Total for all sectors,2010,39,190,950,4372
8610000US45144,45144,"ZIP 45144 (Manchester, OH)",00,Total for all sectors,2010,34,337,3004,13485
8610000US45145,45145,"ZIP 45145 (Marathon, OH)",00,Total for all sectors,2010,1,b,D,D
8610000US45146,45146,"ZIP 45146 (Martinsville, OH)",00,Total for all sectors,2010,6,26,60,370
8610000US45147,45147,"ZIP 45147 (Miamiville, OH)",00,Total for all sectors,2010,10,164,1593,6911
8610000US45148,45148,"ZIP 45148 (Midland, OH)",00,Total for all sectors,2010,9,42,387,1528
8610000US45150,45150,"ZIP 45150 (Milford, OH)",00,Total for all sectors,2010,873,12371,95542,402346
8610000US45152,45152,"ZIP 45152 (Morrow, OH)",00,Total for all sectors,2010,114,504,2801,15020
8610000US45153,45153,"ZIP 45153 (Moscow, OH)",00,Total for all sectors,2010,12,c,D,D
8610000US45154,45154,"ZIP 45154 (Mount Orab, OH)",00,Total for all sectors,2010,135,1762,8978,37703
8610000US45155,45155,"ZIP 45155 (Mowrystown, OH)",00,Total for all sectors,2010,5,b,S,881
8610000US45157,45157,"ZIP 45157 (New Richmond, OH)",00,Total for all sectors,2010,117,813,6663,28669
8610000US45158,45158,"ZIP 45158 (Newtonsville, OH)",00,Total for all sectors,2010,7,39,122,522
8610000US45159,45159,"ZIP 45159 (New Vienna, OH)",00,Total for all sectors,2010,30,388,3101,14066
8610000US45160,45160,"ZIP 45160 (Owensville, OH)",00,Total for all sectors,2010,37,394,2098,9407
8610000US45162,45162,"ZIP 45162 (Pleasant Plain, OH)",00,Total for all sectors,2010,28,185,1226,5457
8610000US45164,45164,"ZIP 45164 (Port William, OH)",00,Total for all sectors,2010,1,a,D,D
8610000US45167,45167,"ZIP 45167 (Ripley, OH)",00,Total for all sectors,2010,50,693,4521,19614
8610000US45168,45168,"ZIP 45168 (Russellville, OH)",00,Total for all sectors,2010,17,b,221,1157
8610000US45169,45169,"ZIP 45169 (Sabina, OH)",00,Total for all sectors,2010,58,795,6199,26893
8610000US45171,45171,"ZIP 45171 (Sardinia, OH)",00,Total for all sectors,2010,48,398,1968,9094
8610000US45172,45172,"ZIP 45172 (Sinking Spring, OH)",00,Total for all sectors,2010,3,11,26,116
8610000US45174,45174,"ZIP 45174 (Terrace Park, OH)",00,Total for all sectors,2010,43,157,1426,7105
8610000US45176,45176,"ZIP 45176 (Williamsburg, OH)",00,Total for all sectors,2010,117,995,7340,29707
8610000US45177,45177,"ZIP 45177 (Wilmington, OH)",00,Total for all sectors,2010,521,10748,101771,411301
8610000US45201,45201,"ZIP 45201 (Cincinnati, OH)",00,Total for all sectors,2010,15,525,10645,44684
8610000US45202,45202,"ZIP 45202 (Cincinnati, OH)",00,Total for all sectors,2010,2111,64523,1283103,4852128
8610000US45203,45203,"ZIP 45203 (Cincinnati, OH)",00,Total for all sectors,2010,244,6445,71718,305231
8610000US45204,45204,"ZIP 45204 (Cincinnati, OH)",00,Total for all sectors,2010,94,1907,16290,66659
8610000US45205,45205,"ZIP 45205 (Cincinnati, OH)",00,Total for all sectors,2010,131,1486,9413,39020
8610000US45206,45206,"ZIP 45206 (Cincinnati, OH)",00,Total for all sectors,2010,399,8874,88498,391440
8610000US45207,45207,"ZIP 45207 (Cincinnati, OH)",00,Total for all sectors,2010,75,h,D,D
8610000US45208,45208,"ZIP 45208 (Cincinnati, OH)",00,Total for all sectors,2010,523,5297,36659,164606
8610000US45209,45209,"ZIP 45209 (Cincinnati, OH)",00,Total for all sectors,2010,441,8567,81000,336448
8610000US45211,45211,"ZIP 45211 (Cincinnati, OH)",00,Total for all sectors,2010,584,7655,42007,185944
8610000US45212,45212,"ZIP 45212 (Cincinnati, OH)",00,Total for all sectors,2010,433,8627,93322,394482
8610000US45213,45213,"ZIP 45213 (Cincinnati, OH)",00,Total for all sectors,2010,206,4068,32240,132328
8610000US45214,45214,"ZIP 45214 (Cincinnati, OH)",00,Total for all sectors,2010,269,5206,53309,210329
8610000US45215,45215,"ZIP 45215 (Cincinnati, OH)",00,Total for all sectors,2010,854,19810,261955,1082145
8610000US45216,45216,"ZIP 45216 (Cincinnati, OH)",00,Total for all sectors,2010,213,5772,65342,273980
8610000US45217,45217,"ZIP 45217 (Cincinnati, OH)",00,Total for all sectors,2010,155,4859,66389,271779
8610000US45218,45218,"ZIP 45218 (Cincinnati, OH)",00,Total for all sectors,2010,41,302,1873,7551
8610000US45219,45219,"ZIP 45219 (Cincinnati, OH)",00,Total for all sectors,2010,415,15311,160987,694287
8610000US45220,45220,"ZIP 45220 (Cincinnati, OH)",00,Total for all sectors,2010,186,6884,95771,407720
8610000US45221,45221,"ZIP 45221 (Cincinnati, OH)",00,Total for all sectors,2010,26,429,2798,11293
8610000US45222,45222,"ZIP 45222 (Cincinnati, OH)",00,Total for all sectors,2010,12,68,773,3931
8610000US45223,45223,"ZIP 45223 (Cincinnati, OH)",00,Total for all sectors,2010,253,2432,24360,96676
8610000US45224,45224,"ZIP 45224 (Cincinnati, OH)",00,Total for all sectors,2010,219,5719,85169,345031
8610000US45225,45225,"ZIP 45225 (Cincinnati, OH)",00,Total for all sectors,2010,146,2457,20177,89637
8610000US45226,45226,"ZIP 45226 (Cincinnati, OH)",00,Total for all sectors,2010,255,4240,55982,247924
8610000US45227,45227,"ZIP 45227 (Cincinnati, OH)",00,Total for all sectors,2010,502,12197,134217,560368
8610000US45228,45228,"ZIP 45228 (Cincinnati, OH)",00,Total for all sectors,2010,7,81,498,5427
8610000US45229,45229,"ZIP 45229 (Cincinnati, OH)",00,Total for all sectors,2010,230,16884,217209,970194
8610000US45230,45230,"ZIP 45230 (Cincinnati, OH)",00,Total for all sectors,2010,454,4465,35473,163283
8610000US45231,45231,"ZIP 45231 (Cincinnati, OH)",00,Total for all sectors,2010,563,6957,44571,191024
8610000US45232,45232,"ZIP 45232 (Cincinnati, OH)",00,Total for all sectors,2010,123,7548,75192,363230
8610000US45233,45233,"ZIP 45233 (Cincinnati, OH)",00,Total for all sectors,2010,200,3340,23074,105076
8610000US45234,45234,"ZIP 45234 (Cincinnati, OH)",00,Total for all sectors,2010,2,a,D,D
8610000US45235,45235,"ZIP 45235 (Cincinnati, OH)",00,Total for all sectors,2010,3,b,D,D
8610000US45236,45236,"ZIP 45236 (Cincinnati, OH)",00,Total for all sectors,2010,1007,19590,171444,694611
8610000US45237,45237,"ZIP 45237 (Cincinnati, OH)",00,Total for all sectors,2010,423,8888,92266,383415
8610000US45238,45238,"ZIP 45238 (Cincinnati, OH)",00,Total for all sectors,2010,633,8502,52549,230899
8610000US45239,45239,"ZIP 45239 (Cincinnati, OH)",00,Total for all sectors,2010,457,6680,49961,214322
8610000US45240,45240,"ZIP 45240 (Cincinnati, OH)",00,Total for all sectors,2010,465,11018,105367,430112
8610000US45241,45241,"ZIP 45241 (Cincinnati, OH)",00,Total for all sectors,2010,1336,29512,330965,1460367
8610000US45242,45242,"ZIP 45242 (Cincinnati, OH)",00,Total for all sectors,2010,1808,41506,588931,2351254
8610000US45243,45243,"ZIP 45243 (Cincinnati, OH)",00,Total for all sectors,2010,312,2849,22954,99171
8610000US45244,45244,"ZIP 45244 (Cincinnati, OH)",00,Total for all sectors,2010,479,4550,41509,190323
8610000US45245,45245,"ZIP 45245 (Cincinnati, OH)",00,Total for all sectors,2010,563,9994,75793,317475
8610000US45246,45246,"ZIP 45246 (Cincinnati, OH)",00,Total for all sectors,2010,1167,29338,286383,1213465
8610000US45247,45247,"ZIP 45247 (Cincinnati, OH)",00,Total for all sectors,2010,490,4844,34541,155582
8610000US45248,45248,"ZIP 45248 (Cincinnati, OH)",00,Total for all sectors,2010,340,2834,18644,85699
8610000US45249,45249,"ZIP 45249 (Cincinnati, OH)",00,Total for all sectors,2010,651,16059,191957,784792
8610000US45250,45250,"ZIP 45250 (Cincinnati, OH)",00,Total for all sectors,2010,10,52,452,2839
8610000US45251,45251,"ZIP 45251 (Cincinnati, OH)",00,Total for all sectors,2010,418,7593,45711,196451
8610000US45252,45252,"ZIP 45252 (Cincinnati, OH)",00,Total for all sectors,2010,66,440,3240,14980
8610000US45253,45253,"ZIP 45253 (Cincinnati, OH)",00,Total for all sectors,2010,1,a,D,D
8610000US45254,45254,"ZIP 45254 (Cincinnati, OH)",00,Total for all sectors,2010,11,53,295,828
8610000US45255,45255,"ZIP 45255 (Cincinnati, OH)",00,Total for all sectors,2010,569,7508,49378,218246
8610000US45258,45258,"ZIP 45258 (Cincinnati, OH)",00,Total for all sectors,2010,5,c,D,D
8610000US45262,45262,"ZIP 45262 (Cincinnati, OH)",00,Total for all sectors,2010,11,b,D,D
8610000US45263,45263,"ZIP 45263 (Cincinnati, OH)",00,Total for all sectors,2010,12,e,D,D
8610000US45264,45264,"ZIP 45264 (Cincinnati, OH)",00,Total for all sectors,2010,4,a,D,D
8610000US45267,45267,"ZIP 45267 (Cincinnati, OH)",00,Total for all sectors,2010,14,f,D,D
8610000US45268,45268,"ZIP 45268 (Cincinnati, OH)",00,Total for all sectors,2010,8,82,1029,4252
8610000US45274,45274,"ZIP 45274 (Cincinnati, OH)",00,Total for all sectors,2010,1,a,D,D
8610000US45275,45275,"ZIP 45275 (Cincinnati, OH)",00,Total for all sectors,2010,6,e,D,D
8610000US45280,45280,"ZIP 45280 (Cincinnati, OH)",00,Total for all sectors,2010,1,a,D,D
8610000US45296,45296,"ZIP 45296 (Cincinnati, OH)",00,Total for all sectors,2010,1,a,D,D
8610000US45299,45299,"ZIP 45299 (Cincinnati, OH)",00,Total for all sectors,2010,1,a,D,D
8610000US45301,45301,"ZIP 45301 (Alpha, OH)",00,Total for all sectors,2010,5,b,D,D
8610000US45302,45302,"ZIP 45302 (Anna, OH)",00,Total for all sectors,2010,69,2856,39005,180797
8610000US45303,45303,"ZIP 45303 (Ansonia, OH)",00,Total for all sectors,2010,31,171,844,3929
8610000US45304,45304,"ZIP 45304 (Arcanum, OH)",00,Total for all sectors,2010,122,723,4466,23494
8610000US45305,45305,"ZIP 45305 (Bellbrook, OH)",00,Total for all sectors,2010,172,1049,6091,28650
8610000US45306,45306,"ZIP 45306 (Botkins, OH)",00,Total for all sectors,2010,60,457,3595,26811
8610000US45307,45307,"ZIP 45307 (Bowersville, OH)",00,Total for all sectors,2010,4,17,S,348
8610000US45308,45308,"ZIP 45308 (Bradford, OH)",00,Total for all sectors,2010,50,511,4089,17788
8610000US45309,45309,"ZIP 45309 (Brookville, OH)",00,Total for all sectors,2010,204,2942,21843,95101
8610000US45310,45310,"ZIP 45310 (Burkettsville, OH)",00,Total for all sectors,2010,12,87,795,2368
8610000US45311,45311,"ZIP 45311 (Camden, OH)",00,Total for all sectors,2010,70,444,2398,10640
8610000US45312,45312,"ZIP 45312 (Casstown, OH)",00,Total for all sectors,2010,15,27,218,1262
8610000US45314,45314,"ZIP 45314 (Cedarville, OH)",00,Total for all sectors,2010,46,1946,8927,36920
8610000US45315,45315,"ZIP 45315 (Clayton, OH)",00,Total for all sectors,2010,146,2027,12862,53766
8610000US45316,45316,"ZIP 45316 (Clifton, OH)",00,Total for all sectors,2010,1,a,D,D
8610000US45317,45317,"ZIP 45317 (Conover, OH)",00,Total for all sectors,2010,12,88,512,2696
8610000US45318,45318,"ZIP 45318 (Covington, OH)",00,Total for all sectors,2010,120,1284,9057,41321
8610000US45319,45319,"ZIP 45319 (Donnelsville, OH)",00,Total for all sectors,2010,7,42,211,1061
8610000US45320,45320,"ZIP 45320 (Eaton, OH)",00,Total for all sectors,2010,328,5630,40249,168522
8610000US45321,45321,"ZIP 45321 (Eldorado, OH)",00,Total for all sectors,2010,10,43,303,1395
8610000US45322,45322,"ZIP 45322 (Englewood, OH)",00,Total for all sectors,2010,328,4019,21856,99053
8610000US45323,45323,"ZIP 45323 (Enon, OH)",00,Total for all sectors,2010,66,1849,22319,92229
8610000US45324,45324,"ZIP 45324 (Fairborn, OH)",00,Total for all sectors,2010,619,10783,92490,401669
8610000US45325,45325,"ZIP 45325 (Farmersville, OH)",00,Total for all sectors,2010,36,149,744,3641
8610000US45326,45326,"ZIP 45326 (Fletcher, OH)",00,Total for all sectors,2010,17,288,2448,10713
8610000US45327,45327,"ZIP 45327 (Germantown, OH)",00,Total for all sectors,2010,133,1014,7293,33326
8610000US45328,45328,"ZIP 45328 (Gettysburg, OH)",00,Total for all sectors,2010,12,149,989,4002
8610000US45330,45330,"ZIP 45330 (Gratis, OH)",00,Total for all sectors,2010,14,205,1654,7495
8610000US45331,45331,"ZIP 45331 (Greenville, OH)",00,Total for all sectors,2010,625,9640,64565,291451
8610000US45332,45332,"ZIP 45332 (Hollansburg, OH)",00,Total for all sectors,2010,8,61,459,2127
8610000US45333,45333,"ZIP 45333 (Houston, OH)",00,Total for all sectors,2010,14,72,334,1533
8610000US45334,45334,"ZIP 45334 (Jackson Center, OH)",00,Total for all sectors,2010,43,1633,16857,70976
8610000US45335,45335,"ZIP 45335 (Jamestown, OH)",00,Total for all sectors,2010,72,604,3890,17827
8610000US45336,45336,"ZIP 45336 (Kettlersville, OH)",00,Total for all sectors,2010,5,51,258,983
8610000US45337,45337,"ZIP 45337 (Laura, OH)",00,Total for all sectors,2010,21,118,633,4218
8610000US45338,45338,"ZIP 45338 (Lewisburg, OH)",00,Total for all sectors,2010,85,1178,15975,59886
8610000US45339,45339,"ZIP 45339 (Ludlow Falls, OH)",00,Total for all sectors,2010,16,141,1880,8275
8610000US45340,45340,"ZIP 45340 (Maplewood, OH)",00,Total for all sectors,2010,10,35,152,623
8610000US45341,45341,"ZIP 45341 (Medway, OH)",00,Total for all sectors,2010,44,280,1486,7087
8610000US45342,45342,"ZIP 45342 (Miamisburg, OH)",00,Total for all sectors,2010,615,18289,256834,1153166
8610000US45343,45343,"ZIP 45343 (Miamisburg, OH)",00,Total for all sectors,2010,17,207,1754,7286
8610000US45344,45344,"ZIP 45344 (New Carlisle, OH)",00,Total for all sectors,2010,251,1826,11989,52932
8610000US45345,45345,"ZIP 45345 (New Lebanon, OH)",00,Total for all sectors,2010,68,589,2838,11854
8610000US45346,45346,"ZIP 45346 (New Madison, OH)",00,Total for all sectors,2010,46,353,1744,7873
8610000US45347,45347,"ZIP 45347 (New Paris, OH)",00,Total for all sectors,2010,60,612,3618,15377
8610000US45348,45348,"ZIP 45348 (New Weston, OH)",00,Total for all sectors,2010,16,156,974,4814
8610000US45349,45349,"ZIP 45349 (North Hampton, OH)",00,Total for all sectors,2010,9,55,214,904
8610000US45350,45350,"ZIP 45350 (North Star, OH)",00,Total for all sectors,2010,8,78,S,5518
8610000US45351,45351,"ZIP 45351 (Osgood, OH)",00,Total for all sectors,2010,8,99,601,2599
8610000US45352,45352,"ZIP 45352 (Palestine, OH)",00,Total for all sectors,2010,4,27,87,385
8610000US45353,45353,"ZIP 45353 (Pemberton, OH)",00,Total for all sectors,2010,2,a,D,D
8610000US45354,45354,"ZIP 45354 (Phillipsburg, OH)",00,Total for all sectors,2010,14,48,269,1132
8610000US45356,45356,"ZIP 45356 (Piqua, OH)",00,Total for all sectors,2010,567,8690,62463,276194
8610000US45358,45358,"ZIP 45358 (Pitsburg, OH)",00,Total for all sectors,2010,7,b,D,D
8610000US45359,45359,"ZIP 45359 (Pleasant Hill, OH)",00,Total for all sectors,2010,22,61,220,1000
8610000US45360,45360,"ZIP 45360 (Port Jefferson, OH)",00,Total for all sectors,2010,4,96,165,783
8610000US45361,45361,"ZIP 45361 (Potsdam, OH)",00,Total for all sectors,2010,2,a,D,D
8610000US45362,45362,"ZIP 45362 (Rossburg, OH)",00,Total for all sectors,2010,14,b,254,1355
8610000US45363,45363,"ZIP 45363 (Russia, OH)",00,Total for all sectors,2010,34,362,3709,18971
8610000US45365,45365,"ZIP 45365 (Sidney, OH)",00,Total for all sectors,2010,658,15107,134350,582438
8610000US45368,45368,"ZIP 45368 (South Charleston, OH)",00,Total for all sectors,2010,51,874,6577,31025
8610000US45369,45369,"ZIP 45369 (South Vienna, OH)",00,Total for all sectors,2010,28,206,872,3902
8610000US45370,45370,"ZIP 45370 (Spring Valley, OH)",00,Total for all sectors,2010,33,117,816,3494
8610000US45371,45371,"ZIP 45371 (Tipp City, OH)",00,Total for all sectors,2010,389,5385,40844,188787
8610000US45372,45372,"ZIP 45372 (Tremont City, OH)",00,Total for all sectors,2010,3,a,D,D
8610000US45373,45373,"ZIP 45373 (Troy, OH)",00,Total for all sectors,2010,822,16123,132454,580139
8610000US45377,45377,"ZIP 45377 (Vandalia, OH)",00,Total for all sectors,2010,378,7128,69678,304551
8610000US45378,45378,"ZIP 45378 (Verona, OH)",00,Total for all sectors,2010,6,b,D,D
8610000US45380,45380,"ZIP 45380 (Versailles, OH)",00,Total for all sectors,2010,130,g,D,D
8610000US45381,45381,"ZIP 45381 (West Alexandria, OH)",00,Total for all sectors,2010,76,502,3661,16118
8610000US45382,45382,"ZIP 45382 (West Manchester, OH)",00,Total for all sectors,2010,18,101,669,2468
8610000US45383,45383,"ZIP 45383 (West Milton, OH)",00,Total for all sectors,2010,104,576,2644,13899
8610000US45384,45384,"ZIP 45384 (Wilberforce, OH)",00,Total for all sectors,2010,8,f,D,D
8610000US45385,45385,"ZIP 45385 (Xenia, OH)",00,Total for all sectors,2010,632,8503,56531,262134
8610000US45387,45387,"ZIP 45387 (Yellow Springs, OH)",00,Total for all sectors,2010,140,1601,13263,60128
8610000US45388,45388,"ZIP 45388 (Yorkshire, OH)",00,Total for all sectors,2010,11,c,D,D
8610000US45389,45389,"ZIP 45389 (Christiansburg, OH)",00,Total for all sectors,2010,9,53,125,520
8610000US45390,45390,"ZIP 45390 (Union City, OH)",00,Total for all sectors,2010,57,578,8468,32818
8610000US45401,45401,"ZIP 45401 (Dayton, OH)",00,Total for all sectors,2010,25,334,3229,13675
8610000US45402,45402,"ZIP 45402 (Dayton, OH)",00,Total for all sectors,2010,840,15747,167185,704534
8610000US45403,45403,"ZIP 45403 (Dayton, OH)",00,Total for all sectors,2010,238,3156,26049,116020
8610000US45404,45404,"ZIP 45404 (Dayton, OH)",00,Total for all sectors,2010,425,11545,105831,492686
8610000US45405,45405,"ZIP 45405 (Dayton, OH)",00,Total for all sectors,2010,245,3770,30647,133169
8610000US45406,45406,"ZIP 45406 (Dayton, OH)",00,Total for all sectors,2010,228,5472,51022,218016
8610000US45408,45408,"ZIP 45408 (Dayton, OH)",00,Total for all sectors,2010,118,2688,30306,132164
8610000US45409,45409,"ZIP 45409 (Dayton, OH)",00,Total for all sectors,2010,290,13408,169854,689896
8610000US45410,45410,"ZIP 45410 (Dayton, OH)",00,Total for all sectors,2010,173,2275,12503,55349
8610000US45412,45412,"ZIP 45412 (Dayton, OH)",00,Total for all sectors,2010,2,c,D,D
8610000US45413,45413,"ZIP 45413 (Dayton, OH)",00,Total for all sectors,2010,12,209,1739,9937
8610000US45414,45414,"ZIP 45414 (Dayton, OH)",00,Total for all sectors,2010,831,14094,125042,531656
8610000US45415,45415,"ZIP 45415 (Dayton, OH)",00,Total for all sectors,2010,283,3193,21622,100240
8610000US45416,45416,"ZIP 45416 (Dayton, OH)",00,Total for all sectors,2010,61,907,4463,19401
8610000US45417,45417,"ZIP 45417 (Dayton, OH)",00,Total for all sectors,2010,131,1440,9709,41129
8610000US45418,45418,"ZIP 45418 (Dayton, OH)",00,Total for all sectors,2010,52,950,7398,33348
8610000US45419,45419,"ZIP 45419 (Dayton, OH)",00,Total for all sectors,2010,253,2451,16208,70600
8610000US45420,45420,"ZIP 45420 (Dayton, OH)",00,Total for all sectors,2010,378,7695,89948,392472
8610000US45422,45422,"ZIP 45422 (Dayton, OH)",00,Total for all sectors,2010,4,b,D,D
8610000US45423,45423,"ZIP 45423 (Dayton, OH)",00,Total for all sectors,2010,51,736,13803,52207
8610000US45424,45424,"ZIP 45424 (Dayton, OH)",00,Total for all sectors,2010,695,11790,84717,382561
8610000US45426,45426,"ZIP 45426 (Dayton, OH)",00,Total for all sectors,2010,198,3192,16121,69671
8610000US45427,45427,"ZIP 45427 (Dayton, OH)",00,Total for all sectors,2010,75,1146,8545,38923
8610000US45428,45428,"ZIP 45428 (Dayton, OH)",00,Total for all sectors,2010,7,g,D,D
8610000US45429,45429,"ZIP 45429 (Dayton, OH)",00,Total for all sectors,2010,630,11923,109473,487585
8610000US45430,45430,"ZIP 45430 (Dayton, OH)",00,Total for all sectors,2010,143,4027,55045,217200
8610000US45431,45431,"ZIP 45431 (Dayton, OH)",00,Total for all sectors,2010,571,10587,98772,420049
8610000US45432,45432,"ZIP 45432 (Dayton, OH)",00,Total for all sectors,2010,342,4559,52849,221813
